text,label
Grünpfeil zum rechts abbiegen aus der Hernalser in die Hormayrgasse wäre hilfreich und sinnvoll,Ampel
Grünpfeil für Fahrradfahrer um nicht an der Ampel warten zu müssen.,Ampel
Die Radfahrerampel schaltet zeitgleich mit der Fußgängerampel auf Rot. Die Grünphase für Radfahrer müsste verlängert werden.,Ampel
Ampelphase für Radfahrer ist viel zu kurz und vom Timing her in beide Richtungen fast nicht zu schaffen. Der Autoverkehr zum Mc Donalds hat eine längere Grünphase.,Ampel
Fußgänger und Radfahrer haben bereits rot während die Kfz-Linksabbieger noch eine Grünphase haben. Das Verkehrsaufkommen rechtfertigt diese Bevorzugung des Autoverkehrs nicht.,Ampel
Die Räumzeit nach der Grünphase von der Lazarettgasse kommend ist viel zu kurz für Radfahrer die links in Richtung währinger abbiegen. Wenn beim ersten grünen Blinker noch mit drüber gefahren wird kommt einem auf der anderen Seite schon der Gegenverkehr in die Spur. 5 sek.,Ampel
"Wenn man von Süden kommt, könnte man eigentlich bequem bei rot abbiegen, da man auf einem Radweg bleiben kann und sehr wenige Autos von der Lazarettgasse in die Sensengasse fahren und die Fußgänger stehen müssen. Ein Grünpfeil wäre hier angebracht.",Ampel
"Sinnlose Ampel- Fußgängerübergang, der über die halbe Straße fürjrt und dann direkt in den Straßenbahnschienen endet. Ärgerliche unnötige Zeitverzögerung für Radfahrer!",Ampel
"Diese Ampel wäre ein klassischer Fall für ""Rechts bei Rot"" - va. wenn es stimmt, dass die Baustelle hier noch 5 JAHRE lang bestehen bleibt! Es gibt keinen Quervekehr bei Rot, außer den Radweg auf der Alser Straße.",Ampel
"Aufgrund der Umleitung im Baustellenbereich befindet man sich nach Querung der Universitätsstraße so nahe an der provisorischen Ampelanlage, dass sie nicht zu sehen ist. Viele Radfahrerinnen queren daher die Rathausstraße nach Versicherung dass die Kreuzung frei ist.",Ampel
"Wenn man hier aus der Richtung Sptalgasse die Währingerstraße kommt und in Richtung Ring fährt, ist es unmöglich hier mit einer grünen Phase über beide Ampeln zu kommen - 5 Sekunden mehr Grünphase würden hier schon einen essentiellen Unterschied machen.",Ampel
Die Ampelschaltung von der Innenstadt kommend ist aus dem Takt mit jener Ampel an der Kreuzung Währinger Straße / Ring. Das war bis vor der Baustelle nicht der Fall. Bitte dies zu korrigieren.,Ampel
Fehlende Rad-Ampel für Querung des Schottenrings Richtung SO,Ampel
"Bei der Ampel Schottenring-Kai gab es die ""Grün""Phase für die Straßenbahn nur wenn auch tatsächlich eine gefahren ist. Jetzt haben sowohl Fußgänger/Radfahrer als auch Autofahrer gemeinsam geraume Zeit rot auch wenn keine Straßenbahn kommt. Falls das nicht Absicht ist, ist vielleicht der Sensor defekt oder so?",Ampel
"Wenn man von der Hollandstraße oder Obere Donaustraße von Norden kommt, ist die Ampelschaltung viel zu kurz. Ich fahre dort jeden Tag und jedes mal schaltet sie vor meiner Nase auf rot.",Ampel
"Hier gibt es eine Fussgängerampel, aber kein für Radfahrer. Das Problem, die Fussgängerampel schaltet viel früher auf rot. Wenn ich nun als Radfahrer weiterfahre, glauben die meisten Autofahrer ich hätte bereits rot.",Ampel
"Paradebeispiel für zwei absolut unsynchronisierte Ampeln. Die Ampel von der Dominikanerbastei ist rot, dafür die Fahrrad/Fußgänger Ampel auf anderen Seite grün und vice versa.",Ampel
"Ampel über Franz-Josefs-Kai, stadteinwärts: Es gibt Städte, die in den letzten Jahren die Situation für Radfahrer*innen massiv verbessert haben und auch weiter an einer Verbesserung arbeiten (u.a. Paris). Und dann gibt es Wien: Die Ampel über den Franz-Josefs-Kai war immer schon problematisch, da die Grünphase oftmals mit der querenden Straßenbahn kollidiert, die Wegführung ist schwierig und unübersichtlich.Jetzt wurde auch noch die Grünphase für Radfahrer*innen verkürzt!",Ampel
Die Ampelphase für Radfahrer*innen und Fußgänger*innen ist zu kurz! Durch die unterschiedlichen Phasen für den Autoverkehr (u.a. Linksabbieger in die Untere Donaustraße) müssen die oben genannten ewig warten.,Ampel
"Wenn RadfahrerInnen sich auf der Linksabbiegerspur des Radwegs einreihen, verdecken sie die Sicht auf die Radampel. Lösungsvorschlag: Radampel höher hängen.",Ampel
Beim Praterstern von der Praterstraße zur Lassallestraße fahrend muss man mindestens 3x stehen bleiben.,Ampel
Der Radverkehr kann zur Querung der Ernst-Melchior-Gasse entlang der Lassallestraße eine deutlich längere Grünphase vertragen. Für mich unverständlich wie früh der Radverkehr (im gegensatz zur parallel führenden Fahrbahn) bereits rot bekommt.,Ampel
"aus unbekannten günden bekommt nach der neuerrichtung der ampelanlage der radverkehr auf dem ""radhighway"" erst einige sekunden nach der ampel für die fahrbahn grün",Ampel
Die Radfahrampel parallel Seyringer Straße Richtung Ficker-Straße zeigt seit Monaten kein grün. Mein Pech und es ist immer die Lampe/Leuchte defekt. Oder kontrolliert die MA *irgendwas* zufällig immer in der Rotphase?,Ampel
"An der offiziellen MTB-Strecke Kahlenbergerdorf ist ein Fahrverbot-Schild angebracht (ausgenommen Wirtschaftsfuhren), obwohl es sich um eine offizielle Radstrecke handelt.",Markierung oder Schild
"Es herrscht ein allgemeines Fahrverbot ohne Fahrrad-Ausnahme obwohl es sich um eine öffentliche Straße handelt. Es sollte ein ""ausgenommen Fahrrad"" Schild ergänzt werden.",Markierung oder Schild
"Das Schild ""Keine Zufahrt zum Kahlenberg"" ist irreführend, da das Fahrverbot nicht für Radfahrer gilt. Eine korrekte Beschilderung würde vor allem Freizeitradlern helfen.",Markierung oder Schild
"Radroute-Schilder mit der Beschriftung ""Donaukanalweg"" lotsen Radfahrer in eine falsche Richtung. Die angezeigte Route führt nicht zum Donaukanal sondern zu einer ungeeigneten Einmündung.",Markierung oder Schild
"Bei Einfahrt in die Bahn-Unterführung Mooslackengasse wurde schon vor längerer Zeit das Radweg-Schild Richtung Boschstraße entfernt, sodass hier einige Fußgänger am ohnehin sehr schmalen Radweg unterwegs sind. Wahrscheinlich ist das Schild hinter den USB-Platten der Baustelle versteckt.",Markierung oder Schild
"In der Muthgasse fehlen zumindest Radfahrstreifen, die Straße ist breit genug und wichtiger Zubringer zum Donaukanal, derzeit aber eher Autorennstrecke insbes. von Mooslackengasse stadtauswärts.",Markierung oder Schild
"An dieser Stelle fehlt offenbar seit einem Umbau ein ""Ausgenommen Fahrrad"" bei einem Rechtsbbiegegebot. Dadurch ist es nicht legal möglich, fahrend auf den Donaukanalweg zu gelangen (speziell nach Norden).",Markierung oder Schild
Das Radweg-Schild Richtung Boschstraße bei der Unterführung Mooslackengasse wurde entfernt. Dadurch sind Fußgänger auf dem schmalen Radweg unterwegs.,Markierung oder Schild
Der neue Radweg führt mittels Sperrlinie rechts in die Boschstraße. Eine sichere Eingliederung in den Verkehr Richtung Heiligenstätterstraße ist ohne Überfahren der Sperrlinie nicht möglich.,Markierung oder Schild
Vor der Ampel fehlt ein markierter Wartebereich für Radfahrende. Autolenker versuchen sich an wartenden Radfahrern vorbeizuquetschen. Zusätzlich fehlt ein ausreichend breiter Radstreifen.,Markierung oder Schild
"Hier befindet sich ein merkwürdiger, benutzungspflichtig ausgeschilderter Radweg (ca. 5m lang, auf dem linkseitigen Gehsteig an der Döblinger Hauptstraße Richtung Norden). Das macht überhaupt keinen Sinn, bitte entfernen!",Markierung oder Schild
"Für die Einbahn der Umleitung in der Peter-Jordan-Straße besteht eine Ausnahme für Radfahrer, diese ist aber am Beginn der Umleitung nicht angekündigt.",Markierung oder Schild
Fahrradwegmarkierung fehlt.,Markierung oder Schild
"In der Nedergasse ist ein RgE markiert, aber es gibt kein entsprechendes Schild/einen Zusatz am Einbahnschild.",Markierung oder Schild
Markierungen sind hier schon sehr alt und schwer erkennbar,Markierung oder Schild
An der Ampel P-J-Straße Richtung Hardtgasse fehlt ein vorgezogener Aufstellstreifen (Fahrradschleuse?)! In der Praxis stellen sich die meisten Radfahrer sowieso vor den Autos auf... mehr Platz dafür wäre wünschenswert.,Markierung oder Schild
"Grundsätzlich wäre ein Schild - Abstand 1,5 m zu Radfahrenden bei Tempo über 30 sinnvoll. Obwohl es hier eine 30 Zone ist.",Markierung oder Schild
"Im Anschluss an den Radweg/Skywalk fährt man in eine für Radfahrer freigegebene Fußgängerzone. Vom Skywalk aus kommend ist diese aber nicht gekennzeichnet (oder so schlecht angebracht, dass ich das Schild trotz mehrmaligem, aufmerksamen Hinsehen nicht erkennen konnte)",Markierung oder Schild
"Hier konnte sich die Behörde scheinbar nicht entscheiden, ob sie eine Radfahrüberfahrt verordnen will:- Blockmarkierung: Ja-Verkehrszeichen ""Fahrradüberfahrt"": Ja- Verkehrszeichen ungültig, weil nur links: Nein",Markierung oder Schild
keine Bodenmarkierung - Radweg ist für Fußgänger nicht als solcher erkennbar. Durch die Randsteine ist ein Ausweichen schwer möglich; der Radweg ist sehr eng.,Markierung oder Schild
"Kreuzung Semperstraße X Gentzgasse: LKW ist illegalerweise auf Gehsteig gefahren und hat Schild verbogen, wobei die Zusatztafel sich um 90° verdreht hat. Bitte in Ordnung bringen! Danke!",Markierung oder Schild
"In der Sechsschimmelgasse befindet sich vor der Kreuzung mit dem inneren Gürtel (Fahrtrichtung stadteinwärts) ein Linksabbiegegebot. Für den MIV ist das in Anbetracht der Einbahnregelung korrekt, allerdings verbietet es das Rechtsabbiegen auf den Gürtelradweg (Zweirichtungsradweg). Hier wäre eine Zusatztafel ""ausgenommen Fahrrad"" notwendig!",Markierung oder Schild
An der Kreuzung mit dem Währinger Gürtel steht ein Linksabbiegegebot ohne Ausnahme für Radfahrer. Dadurch ist das Geradeausfahren in die Fuchsthallergasse illegal obwohl an der vorherigen Kreuzung eine Ausnahme für Fahrräder besteht.,Markierung oder Schild
"Nach einem Beinaheunfall und mehreren engen Situationen wäre es sinnvoll, dem Radverkehr die Möglichkeit zu bieten, sich bereits an der Ampel vor dem PKW Verkehr zu platzieren, damit dieser im Kreuzungsbereich nicht überholen kann.",Markierung oder Schild
"Es fehlt die Möglichkeit sich irgendwo zum indirekten rechts/links-Abbiegen in die Fuchsthallergasse abzubiegen. Stelt man sich am Radweg für die Weiterfahrt in jene Gasse auf, ist man den Linksabbiegern Richtung Wühringer Straße im Weg.",Markierung oder Schild
"In der Wilhelm-Exner-Gasse wurde ein Rechtsabbiege-Gebotsschild aufgestellt das eine wichtige Radverbindung illegalisiert. Eine Zusatztafel ""ausgenommen Radverkehr"" wäre notwendig.",Markierung oder Schild
"Hier fehlt die Zusatztafel ""ausgenommen Radfahrer"", damit man als Radler auch untertags rechts abbiegen darf.",Markierung oder Schild
"Das Geradeausgebot an der Kreuzung Währinger Straße/Spitalgasse gilt auch für Radfahrer obwohl auf der Spitalgasse ein Radfahrstreifen vorhanden ist. Eine Zusatztafel ""ausgenommen Fahrrad"" wäre notwendig.",Markierung oder Schild
"Schild ""Rechtsabbiegen bei Rot für Radfahrende erlaubt"" fehlt. Man biegt hier in eine Radspur ein.",Markierung oder Schild
Das Linksabbiegen in die Währinger Straße ist für Radfahrer unsicher da kein eigener Abbiegestreifen vorhanden ist. Zwischen Ende des Radstreifens und der Kreuzung fehlt eine klare Markierung für Radfahrer.,Markierung oder Schild
"An der Ampel Spitalgasse Ecke Lazarettgasse fehlt ein Schild ""Rechtsabbiegen bei Rot für Radfahrende erlaubt"". Man biegt hier in eine Radspur ein.",Markierung oder Schild
"Obwohl hier eine Hauptradroute ist, befindet sich hier fast ständig ein provisorisches Durchfahrtverbotsschild, das nur Einsatzfahrzeuge ausnimmt. -> Zusatztafel!",Markierung oder Schild
Fahrradmarkierung in der RUMMELHARDTGASSE fast nicht mehr erkennbar,Markierung oder Schild
Die Fahrradmarkierungen entlang der Alser Strasse sind abgefahren und schlecht ersichtlich. Gefahr weil viel Verkehr bei engen Strassenführung.,Markierung oder Schild
"Radfahrerinnen bzw. Radfahrer, die aus der Alser Straße kommend nach links in die Spitalgasse wollen, müssen in die Spur für Rechtsabbieger, um dann ein Stück gerade auszufahren, an der Linie zu halten und dann nach links abzubiegen. Sinnvoll wäre wohl eine Bodenmarkierung bei LSA der Alser Straße vor der Ecke Lange Gasse für Radfahrer, die dann vor den Fahrzeugen warten können, bei Grün gerade ausfahren und dann nach links abbiegen.",Markierung oder Schild
"Dafür, dass hier ein reiner Radweg ausgeschildert ist, befinden sich hier zu viele Fußgänger. Oft ist schnelles Vorankommen (es geht zumindest in einer Richtung bergab) nicht möglich und man verpasst die ohnehin kurze Grünphase bei Querung Hernalser Hauptstraße. Wie dies zu lösen ist kann ich nicht sagen.",Markierung oder Schild
"Verlängerte Kinderspitalgasse, stadtauswärts, unter der U6 durch, stadtauswärtige Ample: Hier dürfen Radfahrer *nur rechts* abbiegen Warum?! Am Gürgelradweg darf man in beide Richtungen radeln. Bitte: wenigstens linksabbiegen erlauben.",Markierung oder Schild
"Dies betrifft nicht nur die Florianigasse, sondern alle neuen ""Einfahrt verboten"" Schilder, auf denen die ""ausgenommen Fahrrad"" Beschriftung jetzt integriert ist. Früher gab es ein eigenes rechteckiges Schild unter den eigentlichen ""Einfahrt Verboten"" Schildern, jetzt aber ist dieser Vermerk auf die Tafel aufgeklebt- seht klein, in einer dünnen Schrift, die von Weitem nur schwer erkennbar ist. Ich muss immer recht nahe an das Schild heranfahren um zu erkennen ob ich in die Straße einfahren darf oder nicht, weil sich die Schrift so schlecht vom Hintergrund abhebt.",Markierung oder Schild
"Beim nun erlaubten Radfahren gegen die Einbahn in der Florianigasse ist hier und an anderen Seitengassen offenbar Rechtsvorrang vorgesehen. Wenn schon, dann sollte an sämlichten Kreuzungen für alle Rechtsvorrang gelten (außer vielleicht bei der Busquerung) und auch die Ampeln entfernt werden.",Markierung oder Schild
"Werte Damen und Herren, Albertgasse Ecke Josefstädterstraße befindet sich derzeit eine Baustelle der Wiener Linien. Die Durchfahrt für Kfz ist gesperrt, für Radfahrer leider auch. Obwohl der Radweg fein säuberlich freigehalten wurde, steht hier , wie zufleiß hingestellt, ein Fahrverbot für Radfahrer.",Markierung oder Schild
Hier (im Bereich der Fußgänger/Rad-Ampel von der U6-Station zur Gaullachergasse) wurde der Belag erneuert und auf die Markierung für die Radfahrer vergessen(?). Jedenfalls ist eine gut sichtbare (!) Markierung von der Abzweigung vom Radweg (hier ist sie noch kurz vorhanden. allerdings sehr unauffällig) bis zur Gaullachergasse nötig.,Markierung oder Schild
"Das Linksabbiegen von der Neulerchenfelder Straße auf den äußeren Gürtelradweg in Richtung Norden ist nicht sehr intuitiv. Korrekterweise muss man wohl dem Schienenverlauf in Richtung Südosten folgen, um dann scharf nach links auf den Radweg abzubiegen. Viele Radler/innen kreuzen hier den Gürtel mit 90 Grad, oder weichen auf einen der Schutzwege aus.",Markierung oder Schild
"Die Markierung für den RgE sollte über die gesamte Länge gehen, da Fahrzeuge, die an der Ampel Neulerchenfelder Straße warten, oft sehr nah an der falschen Fahrbahnseite stehen.",Markierung oder Schild
"Links- oder Geradeaus-Fahrgebot Richtung Gürtel. Hier fehlt die Zusatztafel ""Ausgenommen Radfahrer"". Kirchstetterngasse ist ja für Radfahrer jetzt offen gegen die Einbahn.",Markierung oder Schild
Fehlender Wegweiser zur Pfeilgasse am Gürtelradweg.,Markierung oder Schild
"Wenn man am Bus/Radstreifen die Neustiftgasse hochfährt steht man hier oft bei einer roten Ampel obwohl die von links kommenden Fahrzeuge auf ihre Eigene spur einbiegen und damit keine Gefahr für die Radfahrer darstellen. Hier wäre eine gute Position für ein ""gerade aus fahren bei rot für Radfahrer"" Schild.",Markierung oder Schild
Beim Linksabbiegen in die Westbahnstraße gibt es keinen Wartebereich für Radfahrer. Man muss auf dem Autostreifen warten was zu gefährlichen Situationen führt.,Markierung oder Schild
"Ich bin der Meinung, dass an dieser Stelle der Mehrzweckstreifen auf der linken Seite der Fahrbahn entfern gehört. Er ist nicht konform mit dem Rechtsfahrgebot und zwingt die Radfahrer zu einem unnötigen und potentiell gefährlichen Spurwechsel kurz vor der Kreuzung+Ampel.",Markierung oder Schild
Ein kurzer Radweg mit Benützungspflicht mündet nach einer Kurve 90° in den Gürtel ein. Für Radfahrer die in die Felberstraße einfahren wollen ist dieser Radweg gefährlich.,Markierung oder Schild
"An der Kreuzung Seidengasse/Kaiserstraße steht für Radfahrer, die von stadtauswärts (z.B. vom Gürtelradweg oder von der Goldschlagstraße) kommen eine Stopptafel zur Querung der Kaiserstraße, die allerdings wirklich perfekt von einem Baum verdeckt ist. Man sieht sie erst wenige Meter vor der Kreuzung - dabei ist diese Kreuzung mit der Straßenbahnquerung nicht gerade ungefährlich.",Markierung oder Schild
"Ein Rechtsabbiegeverbot macht es Radfahrern unmöglich von der Mariahilferstraße auf den Gürtelradweg abzubiegen. Eine Zusatztafel ""ausgenommen Fahrräder"" fehlt.",Markierung oder Schild
"Radwegmarkierung falsch. Keine Nutzungspflicht (Taferl), Bodenmarkierung rund statt eckig.",Markierung oder Schild
Bessere Beschilderung des Weges in die Ullmannstraße.,Markierung oder Schild
"Der Fuß- und Radweg zwischen Sterkgasse und U4 Margaretengürtel hat eigentlich keine Benützungspflicht, jedoch steht man stadtauswärts vor einem ""Einfahrt verboten"" Schild. Bitte eine Ausnahme für Radfahrer hinzufügen.",Markierung oder Schild
Ein kurzes Stück Radweg mit Benützungspflicht unterbricht den Fließverkehr. Nach wenigen Metern muss man sich wieder einordnen und die Bodenmarkierungen ermöglichen keine Geradeausfahrt.,Markierung oder Schild
"Ein ""Einfahrt verboten"" Schild steht mitten im Kreuzungsbereich und unterbindet die Querung der Reinprechtsdorfer Straße für Radfahrer die auf der Margaretenstraße weiterfahren wollen.",Markierung oder Schild
"Hier ist jetzt nach dem Radweg-Stück durch die Unterführung ein mit Beton-Elementen abgetrennter Streifen. Wahrscheinlich ein Dauer-Provisorium anlässlich der U-Bahn-Baustelle. Bitte klarstellen, ob das ein Gehsteig oder ein Geh- und Radweg sein soll.",Markierung oder Schild
"Ein Verkehrszeichen verbietet das Befahren mit Fahrrädern, die Zusatztafel zeigt jedoch auf den offiziellen Gehweg. Dadurch werden Radfahrer und Fußgänger gezwungen den Tankstellenbereich zu durchqueren.",Markierung oder Schild
Das Radwegschild bei der Einmündung in den Liesinger Platz wird aufgrund der unübersichtlichen Verkehrssituation oft übersehen. Radfahrer fahren intuitiv gegen die Einbahn und werden von der Polizei gestraft.,Markierung oder Schild
"Hier fehlt eine Verbindung auf der Prager-Straße zwischen der Mayerweckstraße und der in Langenzersdorf liegenden Nebenfahrbahn der Wiener Straße. Nebenbei wäre ein Gehsteig auch toll, Platz wäre ausreichend vorhanden.",Lückenschluss
"Es fehlt ein Fahhradweg auf der gesamten Krottenbachstraße sowohl auf der rechten als auch auf der linken Fahrbahnseite. Da die Straße in beiden Richtungen ziemlich stark befahren ist, stellt dies für Radfahrer eine potentielle Gefahrenzone dar.",Lückenschluss
Fahrradweg auf der Rußbergstraße von der Straßenbahnhaltestelle 26 bis Anton-Böckgasse beidseitig verlängern.,Lückenschluss
"Hier fehlt ein Radweg bis zur Hasswellgasse (die wiederum die Verbindung zum Marchfeldkanal darstellt). Gerade die Kurve zwischen Anton-Böck-Gasse - Mühlweg - Hasswellgasse ist für Radfahrer extrem gefährlich. Die Fahrbahn ist eng, genauso der Gehsteig.",Lückenschluss
Hier wäre Platz aber es gibt keine Möglichkeit um hier sicher nach Strebersdorf zu kommen. Bitte um einen Radweg. Wir haben 2022.,Lückenschluss
Auf der Brünner Straße und der Gerasdorfer Straße fehlt sichere Radfahrinfrastruktur komplett. Selbst nach einer Straßenerneuerung wurde kein Radweg errichtet.,Lückenschluss
"Hier fehlt ein Radweg. Sehr unsicher weil der ""Mehrzweckstreifen"" nicht sicher befahrbar ist.",Lückenschluss
Der Kurze Radweg Gerasdorferstr. bis Allißengasse könnte durchs Feld bis zur Katharina Scheiter Gasse weitergebaut werden. Das wäre eine tolle Verbindung zur Siemensstrasse oder nach Leopoldau über die Lvantgasse oder zur neuen Siedlung beim Gaswerk und auch zur Unterführung Richard Neutra Gasse.,Lückenschluss
Ein Ausbau dieses Feldweges zwischen Marchfeldkanal/Brünner Straße und Draugasse zu einem Radweg (am besten mit Beleuchtung und asphaltiert) würde eine hochwertige Radverbindung zwischen Leopoldau (U-Bahn) und Stammersdorf herstellen.,Lückenschluss
"Radweg sollte in beide Richtungen gehen, Fahren auf der Gerasdorfer Straße ist mir speziell mit Kindern zu gefährlich, daher nehme ich oft den Radweg in die Gegenrichtung.",Lückenschluss
Am Stück zwischen Bushaltestelle Dahliengasse und Draugasse ist in eine Richtung kein Radweg. Der Radweg hört ab der Bushaltestelle einfach auf.,Lückenschluss
"Keine sichere Zufahrt für Radfahrer zu den Radabstellanlagen bei Schule und Kiga möglich, speziell im Morgenverkehr.",Lückenschluss
"Fahre mit Kindern gerne in der Rieglgasse, da hier wenig Verkehr ist. Ideal wäre hier noch eine Rampe auf den Radweg in der Schererstraße.",Lückenschluss
Eine Unterführung unter den Bahngleisen um den Hofstättenweg direkt zu dem Kreisverkehr an der Seyringer Straße zu führen wäre toll.,Lückenschluss
Hier fehlt ein Radweg von Süßenbrunn zum Radweg Kagran ab Rennbahnweg. Der Umweg durch Wälder und Schotterpisten dauert doppelt so lang und ist bei Regen oder Nachts nicht befahrbar.,Lückenschluss
"2 Fahrspuren pro Richtung, die nicht benötigt werden, da die Autobahn den Verkehr aufnimmt da könnte man doch durch eine simple Abtrennung Platz für einen Radweg und Fußweg schaffen. Mit der Verlängerung zum Pelargonienweg würde eine direkte und weitgehend verkehrsgeschützte Verbdingung zwischen Breitenlee und Leopoldau entstehen.",Lückenschluss
Bitte den Pelargonienweg mit dem Zwerchäckerweg verbinden. Damit zwischen Leopoldau und Breitenlee eine direkte Radwegverbindung entsteht.,Lückenschluss
"Ein durchgehender Radweg (ausgehend von der Donaufelder Str. )auf der Breitenleer Str. wäre toll und ich müsste nicht jeden Tag um mein Leben fürchten, wenn ich zur Arbeit fahre.",Lückenschluss
Kein Radweg. Zu Stoßzeiten sehr viel Verkehr. An den 30er hält dich praktisch kein Auto.,Lückenschluss
"Es gibt in der Siebenbürgerstrasse, Wien 22 , keinen durchgehend Radweg . Lediglich in der Nebenfahrbahn der Siebenbürgerstrasse, auf einer Länge von ca . 50 Meter , besteht ein Radweg .",Lückenschluss
"Auf der Donaustadtstraße fehlt ein Radweg obwohl sie eine wichtige Verbindung zu Kagran, Donauzentrum und der U2 darstellt. Autos fahren oft deutlich schneller als 50 km/h was das Radfahren sehr gefährlich macht.",Lückenschluss
"Der Steg Viktor-Kaplan-Straße über die Donaustadtstraße ist nicht für Radfahrer freigegeben, obwohl er eine schnelle Querung ohne Ampel ermöglicht und seit Jahrzehnten von Radfahrern genutzt wird.",Lückenschluss
Die Abkürzung zwischen Drygalskiweg und AdoAD wird sehr oft von Radfahrern und Fußgänger genommen und ist teilweise sehr schlammig. Eventuell sollte man hier einen asphaltierten Weg bauen.,Lückenschluss
Ein breiter gut ausgebauter Radweg neben dem Verlauf der Nordwestbahn folgend könnte eine schnelle Verbindung zum Bezirkszentrum ermöglichen.,Lückenschluss
Hier sollte sich anstelle des Schutzweges auch eine Radüberfahrt befinden!,Lückenschluss
Sehr grob gepflasterte Unterführung die ein Befahren unmöglich macht. Die Mehrheit weicht daher auf den sehr schmalen Gehweg aus. Die Straße wäre hier jedoch breit genug für einen zusätzlichen Radstreifen,Lückenschluss
In der Heiligenstädter Straße fehlt ein Radweg obwohl sie eine wichtige Verbindung zur BOKU darstellt. Vom Donaukanal her ist die Strecke nicht sinnvoll per Rad erreichbar.,Lückenschluss
Skyway mit Franz-Ippisch-Steg und Döblinger Steg verbinden über alte Bahn-Bögen.,Lückenschluss
"Der Skywalk ist die einzige sichere und kreuzungsfreie Verbindung zwischen dem 19. und dem 2., 20. und 21.",Lückenschluss
"Ein Radweg über den Julius Tandler Platz, der Nordbergstraße und Althahnhstraße verbindet würde sich anbieten. Genug Platz wäre da!",Lückenschluss
"von der Nußdorfer Straße stadtauswärts fahrend ist es unmöglich, in die Fuchsthallergasse einzubiegen",Lückenschluss
Sichere Zufahrt für Radfahrer zum AKH.Die Zufahrt erfolgt über den mehrspurigen Gürtel. Das ist nicht jedermanns Sache.,Lückenschluss
"Ist mir unverständlich, warum hier Radfahren verboten ist. Das wäre eine sehr gute Zu- und Abfahrt ins/vom AKH und verbunden mit dem Gürtelradweg.",Lückenschluss
Von der Geblergasse kommend zum Gürtel gibt es keine Lösung um halbwegs sicher oder legal auf den Gürtelradweg zu kommen.,Lückenschluss
"10 Meter Einbahn sind hier zu öffnen, die bei weitem breit genug sind, um eine optimale Verbindung von der Alser Straße zum Gürtel in Richtung Süden zu haben!",Lückenschluss
Das Stück fehlt noch als optimaler Radweg vom 8. in Richtung Yppenplatz,Lückenschluss
An dieser Stelle habe ich immer eine offizielle Durchfahrmöglichkeit vermisst (Josefstädter Str -> Neulerchenfelder Str.) Eine Behinderung der Straßenbahn ist kaum zu befürchten.,Lückenschluss
"Da die Burggassse eine für Radfahrer sehr angenehme Gürtel-Innenstadt-Verbindung darstellt, wäre eine Bikebox auf der Brücke sehr empfehlenswert. Von Norden kommend ist sonst das Abbiegen in die Burggasse ein kompliziertes Unterfangen, bzw. das Einreihen als Radfahrer vor den Autos mit einer Bikebox gibt Sicherheit.",Lückenschluss
"Wahrscheinlich schwer durchzuführen, aber ein Lückenschluss des Radwegs am inneren Gürtel wäre toll und würde die Gürtelroute für Radfahrer deutlich aufwerten",Lückenschluss
Die Stollgasse ist nur in einer Richtung befahrbar. In der Gegenrichtung muss ein Umweg über die Mariahilfer Straße oder die Seidengasse in Kauf genommen werden.,Lückenschluss
Ein kurzes Stück Radweg entlang dieser Seite der Gürtelfahrbahn würde das Fahren Äußere Mariahilfer Str -> Bürgerspitalgasse ermöglichen.,Lückenschluss
Es fehlt eine Verbindung von der Schönbrunner Straße über die Ruckergasse Richtung Meidlinger Hauptstraße.,Lückenschluss
Radwegverbindung von Hufelandgasse in Schönbrunner-Str.,Lückenschluss
Die Verbindung Ullmanngasse - Meidlinger Hauptstraße ist nicht nicht praktikabel. Die Alternativen sind: legal mit 4 Ampeln und 4 x Warten oder illegal mit 3 Ampeln (davon eine Fußgängerampel - rot) und 1 Mal warten für die Querung der linken Wienzeile.,Lückenschluss
"Hier endet der Radweg plötzlich in einer riesigen Baustelle. Eine Gegenfahrbahn an der östlichen Seite des U4-Centers, um direkt die Meidlinger Hautpstraße zu erreichen, ist aber anscheinend weiterhin nicht vorgesehen.",Lückenschluss
Zum Leopoldine -Glöckel-Weg,Lückenschluss
"Die Eckartsaugasse zwischen Stachegasse und Hetzendorfer Straße benutzen zu können, wäre sehr hilfreich, um die gefährliche Breitenfurter Straße vermeiden zu können.",Lückenschluss
"HIer wäre ein sehr kurzes Radwegstück wünschenswert, um von der Kirchfeldgasse aus die Kreuzung überqueren und in die Karl-Heiz-Straße gelangen zu können (Zufahrt Liesingbach).",Lückenschluss
Die Öffnung dieses asphaltierten Weges für Radler wäre ein guter Lückenschluss zwischen Haymogasse und Endresstraße. Auf FußgängerInnen muss natürlich Rücksicht genommen werden.,Lückenschluss
"Leider gibt es auf dem gesamten Maurer Hauptplatz, Speisinger Straße, Gesslgasse keinen adäquaten Radweg. Das Argument der 30er Zone ist obsolet, da die Straßensituation sehr gefährlich für Radfahrer ist dh. Tempolimit wird nicht eingehalten,",Lückenschluss
"Speisinger Straße, Abschnitt Maurer Hauptplatz -> Rosenhügelstraße",Lückenschluss
Die Rosenhügelstraße sollte zwischen Speisinger Straße und Karl-Schwed-Gasse einen ZweiRichtungsRadweg bzw. eine protected Bike Lane auf südlicher Seite erhalten.,Lückenschluss
